life_expectancy,mean_years_schooling,expected_years_schooling,gni_per_capita,hdi_score,hdi_tier
61.5,8.87,11.74,6355.0,0.6252,Medium
85.0,15.0,17.71,35560.0,0.9479,Very High
55.8,9.31,6.47,3752.0,0.523,Low
61.1,11.2,11.11,7400.0,0.6602,Medium
50.2,6.73,10.35,1562.0,0.4743,Low
30.7,1.82,3.26,153.0,0.0896,Low
28.4,0.0,0.0,186.0,0.0074,Low
71.3,10.45,16.13,21928.0,0.7944,High
40.0,5.65,5.39,628.0,0.3019,Low
23.5,2.31,2.25,216.0,0.1002,Low
48.8,8.19,7.45,4136.0,0.5121,Low
72.7,13.95,15.07,39754.0,0.8578,Very High
50.0,7.17,10.27,1418.0,0.4583,Low
68.5,8.76,10.28,12797.0,0.665,Medium
72.9,13.44,17.67,31001.0,0.8758,Very High
37.5,4.09,4.38,285.0,0.2155,Low
32.8,3.04,6.28,912.0,0.2782,Low
64.6,11.69,11.28,5975.0,0.6717,Medium
46.2,6.54,10.66,3076.0,0.4722,Low
36.6,3.25,4.67,281.0,0.2089,Low
74.4,10.38,14.37,15132.0,0.7827,High
57.2,10.29,10.93,2930.0,0.5805,Medium
72.1,12.85,11.99,17500.0,0.769,High
48.1,3.75,6.0,1921.0,0.3819,Low
40.7,4.1,4.67,372.0,0.2565,Low
34.9,3.33,2.03,454.0,0.2085,Low
77.0,12.69,13.64,28283.0,0.8561,Very High
64.6,11.67,11.51,10856.0,0.6865,Medium
55.0,5.53,11.69,8127.0,0.5764,Medium
66.2,9.79,11.44,4389.0,0.6432,Medium
32.1,5.47,6.84,446.0,0.2453,Low
59.6,11.39,10.86,3893.0,0.6206,Medium
60.9,9.76,11.96,8843.0,0.6504,Medium
45.2,6.55,5.28,2263.0,0.3875,Low
38.0,4.26,6.56,1015.0,0.281,Low
27.2,0.0,5.25,364.0,0.1343,Low
51.9,6.15,8.36,1865.0,0.4503,Low
33.0,0.87,3.04,169.0,0.1233,Low
75.3,14.2,16.42,35412.0,0.8944,Very High
37.1,2.23,6.07,1610.0,0.297,Low
63.4,7.55,12.62,3821.0,0.5908,Medium
76.5,10.67,17.2,15481.0,0.8162,Very High
52.6,7.51,8.53,710.0,0.4144,Low
28.6,7.68,5.23,393.0,0.2399,Low
74.7,11.98,13.4,13988.0,0.7909,High
64.2,6.94,10.0,4767.0,0.5704,Medium
35.0,4.01,5.82,824.0,0.2759,Low
37.7,4.07,3.04,229.0,0.2027,Low
32.9,0.75,3.56,269.0,0.1546,Low
49.7,8.8,9.71,2191.0,0.477,Low
65.4,10.79,12.57,6897.0,0.6899,Medium
42.0,4.48,5.09,582.0,0.3004,Low
85.0,11.97,17.62,75000.0,0.9597,Very High
60.7,9.75,8.32,3231.0,0.5594,Medium
37.9,4.38,8.07,1334.0,0.3518,Low
43.1,6.16,6.38,1289.0,0.3564,Low
60.0,8.92,8.91,3697.0,0.5522,Medium
52.4,3.66,8.07,1275.0,0.3975,Low
20.0,0.11,1.47,136.0,0.0043,Low
37.1,2.7,3.87,1349.0,0.2599,Low
35.8,4.08,7.19,710.0,0.2836,Low
56.6,10.36,12.79,7052.0,0.6296,Medium
53.0,7.76,11.6,2650.0,0.53,Low
26.0,1.85,1.83,356.0,0.1232,Low
40.4,5.55,8.15,1654.0,0.3771,Low
35.4,2.74,3.36,487.0,0.2117,Low
71.7,9.05,12.94,12423.0,0.7369,High
35.6,2.06,6.31,1222.0,0.2874,Low
43.6,5.07,7.73,1281.0,0.3836,Low
79.2,9.71,13.87,32935.0,0.8189,Very High
53.3,7.84,10.12,3677.0,0.5278,Low
66.3,6.71,10.25,5345.0,0.6063,Medium
61.3,8.33,8.85,6939.0,0.5913,Medium
32.7,2.61,3.05,186.0,0.1375,Low
79.9,12.73,12.09,25498.0,0.8397,Very High
75.8,10.07,15.19,45075.0,0.8302,Very High
65.7,11.09,14.05,20550.0,0.7528,High
57.1,9.88,11.37,7031.0,0.6275,Medium
38.4,5.48,7.78,1195.0,0.3498,Low
72.0,10.93,13.81,23856.0,0.7805,High
64.9,10.3,12.57,6124.0,0.6723,Medium
52.2,7.43,8.64,2330.0,0.4801,Low
67.3,9.55,17.95,20640.0,0.7909,High
58.3,7.61,8.48,3866.0,0.5468,Low
56.6,7.75,7.61,2745.0,0.5063,Low
77.5,15.0,13.99,29960.0,0.8705,Very High
68.3,10.85,14.39,11991.0,0.7339,High
49.2,5.04,2.95,693.0,0.346,Low
37.3,3.81,1.93,271.0,0.1707,Low
68.0,10.95,11.28,11914.0,0.6947,Medium
36.6,2.8,5.48,212.0,0.2034,Low
75.7,13.11,17.3,32968.0,0.8918,Very High
47.3,7.4,6.34,2578.0,0.4471,Low
29.6,5.81,3.98,535.0,0.2048,Low
63.1,11.07,7.2,9161.0,0.6415,Medium
67.5,10.69,10.12,5792.0,0.6487,Medium
57.8,9.08,10.69,4889.0,0.5887,Medium
70.5,10.99,13.87,15787.0,0.7682,High
28.5,0.0,3.18,105.0,0.0481,Low
64.0,8.64,8.16,8373.0,0.6089,Medium
62.3,10.48,10.01,7466.0,0.656,Medium
60.3,11.19,11.68,4099.0,0.6316,Medium
52.5,10.56,12.14,4499.0,0.5735,Medium
40.5,7.29,9.98,2411.0,0.424,Low
42.7,7.54,6.4,1061.0,0.3691,Low
33.4,3.21,2.59,526.0,0.2094,Low
55.4,7.96,10.21,18025.0,0.6229,Medium
38.7,5.44,10.25,891.0,0.3351,Low
34.3,4.38,0.67,383.0,0.1744,Low
33.6,1.54,0.82,208.0,0.1114,Low
38.8,1.06,5.57,606.0,0.2598,Low
47.7,6.02,5.26,1185.0,0.383,Low
47.1,8.26,11.75,2293.0,0.5074,Low
73.3,7.13,18.0,29911.0,0.803,Very High
31.7,3.62,2.15,227.0,0.1502,Low
80.2,11.96,17.37,30683.0,0.8739,Very High
53.1,8.66,5.81,1891.0,0.4584,Low
75.2,9.01,16.26,21206.0,0.7961,High
53.6,6.24,6.12,4351.0,0.457,Low
78.9,13.52,12.7,26615.0,0.8416,Very High
70.5,12.96,13.58,8693.0,0.7429,High
52.5,7.48,9.98,5559.0,0.5429,Low
60.2,11.45,6.76,5364.0,0.5958,Medium
73.9,12.11,15.4,43161.0,0.8616,Very High
56.3,7.25,7.57,2855.0,0.4874,Low
53.1,7.82,9.36,6705.0,0.5409,Low
58.7,8.07,8.87,6613.0,0.5884,Medium
42.8,4.6,3.87,655.0,0.2936,Low
32.4,2.66,5.7,804.0,0.2543,Low
85.0,15.0,17.51,43725.0,0.9662,Very High
33.6,4.56,5.5,373.0,0.2349,Low
64.4,12.34,11.67,8421.0,0.701,High
81.2,13.38,18.0,29531.0,0.9091,Very High
38.6,4.75,5.03,441.0,0.2607,Low
66.4,12.35,12.85,18866.0,0.7505,High
63.7,9.09,11.95,6043.0,0.6412,Medium
49.0,7.17,8.22,1679.0,0.4521,Low
47.5,4.88,8.97,2923.0,0.4419,Low
31.7,3.85,6.39,324.0,0.2252,Low
42.0,4.64,6.25,440.0,0.3094,Low
46.7,4.91,5.46,737.0,0.3305,Low
31.8,3.4,7.06,1065.0,0.2835,Low
60.9,6.16,8.12,4371.0,0.5366,Low
20.0,1.98,1.04,163.0,0.0057,Low
55.2,8.2,8.43,3185.0,0.5226,Low
64.2,13.4,13.58,8078.0,0.7312,High
59.6,6.13,11.29,3776.0,0.5606,Medium
35.8,2.42,4.76,471.0,0.2261,Low
85.0,12.68,18.0,70018.0,0.966,Very High
72.5,13.92,15.11,30139.0,0.8386,Very High
41.8,7.05,5.95,1284.0,0.3667,Low
39.3,8.72,9.17,2841.0,0.4465,Low
26.1,3.13,0.04,190.0,0.1093,Low
74.0,12.76,12.69,17985.0,0.7908,High
80.4,14.26,17.06,45716.0,0.9236,Very High
65.3,11.22,15.18,8657.0,0.7299,High
61.3,8.43,9.41,3204.0,0.5692,Medium
27.8,3.92,3.13,447.0,0.1609,Low
80.2,15.0,13.56,39614.0,0.9308,Very High
64.4,11.67,12.63,10311.0,0.7075,High
61.4,8.22,11.1,1974.0,0.5677,Medium
31.4,2.42,5.39,215.0,0.1686,Low
31.3,1.49,1.52,168.0,0.0973,Low
74.0,13.47,14.29,40129.0,0.862,Very High
72.7,9.88,12.31,6395.0,0.6847,Medium
61.7,9.49,6.43,2911.0,0.5436,Low
59.4,10.26,12.65,2547.0,0.5791,Medium
48.1,8.66,4.28,633.0,0.3643,Low
48.5,6.81,8.78,1570.0,0.4436,Low
29.3,3.75,4.51,395.0,0.198,Low
62.2,9.38,11.95,4007.0,0.6012,Medium
61.3,10.68,12.92,10264.0,0.6759,Medium
39.3,4.93,3.89,230.0,0.1968,Low
69.5,8.03,13.33,9400.0,0.6998,Medium
32.1,3.28,4.61,292.0,0.1949,Low
62.4,12.62,14.78,4215.0,0.6626,Medium
55.3,9.27,6.69,2632.0,0.5241,Low
48.2,8.14,4.21,743.0,0.3758,Low
43.9,7.16,4.29,1062.0,0.3599,Low
53.4,8.22,7.67,7346.0,0.541,Low
80.3,11.91,13.48,14462.0,0.8069,Very High
42.9,3.82,3.53,1117.0,0.299,Low
53.8,3.54,5.55,675.0,0.3561,Low
71.8,13.46,15.99,16508.0,0.8213,Very High
74.5,14.5,15.88,37205.0,0.8744,Very High
73.6,12.71,13.35,16447.0,0.8091,Very High
46.1,6.62,5.53,1917.0,0.4051,Low
64.3,11.56,16.96,12167.0,0.7419,High
75.5,13.73,16.52,28512.0,0.894,Very High
53.2,3.72,8.58,2811.0,0.4424,Low
74.2,13.3,15.61,34759.0,0.8566,Very High
61.7,8.26,10.16,5359.0,0.5993,Medium
43.5,5.27,10.0,893.0,0.3816,Low
84.2,14.79,17.0,34260.0,0.9365,Very High
38.2,2.06,4.03,236.0,0.1649,Low
69.3,9.98,10.95,26430.0,0.7415,High
69.8,11.71,14.25,52074.0,0.818,Very High
44.5,3.73,6.09,1416.0,0.3503,Low
39.7,3.57,7.23,557.0,0.2846,Low
39.2,4.87,6.28,1282.0,0.3262,Low
83.3,12.54,17.72,49217.0,0.937,Very High
46.8,6.79,6.1,1161.0,0.3861,Low
71.0,9.47,11.0,8696.0,0.6817,Medium
64.8,8.59,11.61,18252.0,0.7006,High
48.4,5.86,7.45,1892.0,0.4173,Low
51.2,4.49,7.58,2637.0,0.438,Low
79.2,15.0,16.68,45870.0,0.9327,Very High
84.4,14.56,15.73,60630.0,0.9428,Very High
68.3,7.46,11.35,9213.0,0.6476,Medium
64.6,12.86,13.83,28683.0,0.7809,High
53.5,7.6,7.1,1758.0,0.4642,Low
28.1,0.43,1.09,163.0,0.0664,Low
40.9,7.51,9.43,1020.0,0.3863,Low
30.2,0.0,1.03,179.0,0.0762,Low
53.2,8.62,5.85,2312.0,0.4835,Low
30.8,0.25,3.69,267.0,0.1467,Low
38.7,3.75,6.8,388.0,0.2766,Low
61.5,6.75,12.03,2317.0,0.5546,Medium
82.0,12.99,16.75,36519.0,0.8999,Very High
57.3,9.22,10.44,7050.0,0.601,Medium
54.5,5.7,8.65,4819.0,0.4987,Low
72.6,11.71,15.49,11923.0,0.7912,High
55.5,7.45,11.62,3523.0,0.5653,Medium
70.3,9.65,12.62,19051.0,0.7444,High
37.0,3.24,0.0,261.0,0.1714,Low
64.2,12.7,12.59,6517.0,0.703,High
71.2,10.4,12.04,28874.0,0.7746,High
54.1,6.3,7.7,2666.0,0.485,Low
48.8,9.54,9.01,5707.0,0.545,Low
61.1,10.2,12.25,5545.0,0.6251,Medium
40.9,2.42,1.74,425.0,0.2108,Low
78.8,15.0,17.55,47721.0,0.9462,Very High
47.2,6.1,6.6,2332.0,0.411,Low
70.9,14.94,11.21,42077.0,0.8522,Very High
59.9,10.03,13.05,11402.0,0.6846,Medium
21.5,2.28,1.16,160.0,0.0668,Low
41.9,5.83,2.75,1236.0,0.33,Low
35.6,0.74,3.98,1428.0,0.226,Low
55.8,8.8,8.88,2005.0,0.5,Low
48.5,6.3,8.55,2383.0,0.4534,Low
80.8,14.67,17.87,64508.0,0.973,Very High
53.1,9.76,9.51,1239.0,0.4907,Low
32.1,3.82,3.02,985.0,0.2554,Low
36.7,2.98,0.0,721.0,0.1936,Low
73.6,11.96,14.66,16663.0,0.797,High
35.9,0.44,4.28,147.0,0.1242,Low
73.7,15.0,15.57,39435.0,0.8745,Very High
74.3,13.21,17.12,23593.0,0.8729,Very High
48.9,8.52,5.46,828.0,0.3927,Low
73.5,10.53,12.62,14819.0,0.7606,High
57.3,9.2,9.32,9002.0,0.6124,Medium
26.6,4.09,4.46,301.0,0.1565,Low
58.6,7.54,9.4,8762.0,0.5929,Medium
64.2,10.98,17.07,17165.0,0.7627,High
66.5,11.72,11.53,5996.0,0.6899,Medium
56.4,9.07,12.7,5187.0,0.6024,Medium
30.4,0.77,0.92,283.0,0.0802,Low
27.7,3.26,4.31,165.0,0.1178,Low
60.8,10.58,12.52,5628.0,0.6293,Medium
55.3,12.71,11.86,8428.0,0.6685,Medium
31.2,3.19,5.53,821.0,0.2562,Low
67.9,9.0,14.14,9064.0,0.6818,Medium
43.5,5.39,7.86,1351.0,0.374,Low
44.8,8.15,6.83,2894.0,0.4334,Low
61.5,7.97,11.84,3494.0,0.5907,Medium
73.1,10.32,13.09,13829.0,0.7455,High
39.1,3.48,5.74,634.0,0.28,Low
41.6,3.15,4.05,1126.0,0.2841,Low
74.8,13.68,15.49,14032.0,0.8278,Very High
31.1,3.53,0.0,273.0,0.1281,Low
67.6,9.01,9.66,8197.0,0.6769,Medium
41.5,4.69,4.55,981.0,0.3333,Low
32.3,0.0,3.17,345.0,0.171,Low
56.9,7.08,6.6,2481.0,0.493,Low
78.7,14.91,14.06,28963.0,0.8977,Very High
32.1,2.86,5.75,697.0,0.2495,Low
68.5,9.64,15.15,11424.0,0.7247,High
37.8,5.78,0.0,242.0,0.1881,Low
66.3,9.56,12.43,16766.0,0.7197,High
54.0,10.67,12.31,6724.0,0.6261,Medium
48.5,12.2,10.13,2226.0,0.5209,Low
47.1,8.75,11.43,8229.0,0.5586,Medium
25.5,3.48,2.95,244.0,0.1278,Low
31.1,0.0,1.21,196.0,0.0795,Low
28.9,0.5,4.07,303.0,0.1291,Low
62.8,7.42,11.19,3449.0,0.586,Medium
74.2,14.7,16.35,40433.0,0.8886,Very High
72.4,11.24,12.78,13400.0,0.7448,High
76.2,12.3,15.01,37992.0,0.8566,Very High
54.3,3.98,5.05,1831.0,0.4013,Low
37.1,3.26,5.25,267.0,0.2217,Low
59.5,9.49,9.97,6149.0,0.6059,Medium
62.2,7.37,9.04,5905.0,0.5939,Medium
69.3,8.29,12.99,6310.0,0.686,Medium
46.6,8.05,9.84,2894.0,0.4799,Low
48.1,4.81,6.19,1627.0,0.4022,Low
39.4,3.68,1.34,688.0,0.2339,Low
64.0,7.7,12.34,6252.0,0.6197,Medium
36.6,6.83,6.15,671.0,0.2989,Low
48.1,7.11,8.96,1890.0,0.4447,Low
52.5,7.69,8.72,2579.0,0.4923,Low
79.2,12.49,11.54,22766.0,0.8392,Very High
50.2,8.46,5.98,2184.0,0.4544,Low
29.3,0.35,2.26,217.0,0.1039,Low
44.3,6.25,7.57,3131.0,0.4349,Low
50.8,4.84,6.06,2021.0,0.4006,Low
69.4,11.49,12.26,12284.0,0.7382,High
35.5,3.93,6.61,696.0,0.2869,Low
41.8,4.75,7.74,994.0,0.3663,Low
56.9,10.31,11.34,4324.0,0.6103,Medium
35.5,7.2,6.66,3150.0,0.3791,Low
73.5,13.35,12.94,10348.0,0.7718,High
30.7,1.35,3.31,142.0,0.1046,Low
52.4,8.34,8.17,1422.0,0.4695,Low
52.0,8.54,11.0,3107.0,0.5316,Low
46.3,5.57,9.1,1762.0,0.4241,Low
69.1,10.75,13.43,9481.0,0.7149,High
50.4,7.41,8.24,3388.0,0.498,Low
49.8,8.16,6.53,1711.0,0.4495,Low
69.8,14.07,12.47,25701.0,0.7987,High
55.1,7.43,9.43,3857.0,0.5482,Low
69.2,10.73,13.45,13895.0,0.7466,High
73.9,12.96,11.35,14009.0,0.7593,High
60.4,12.18,16.46,7466.0,0.7137,High
61.6,10.81,13.4,10390.0,0.6833,Medium
60.6,11.65,11.28,16907.0,0.6936,Medium
75.9,15.0,18.0,24604.0,0.8926,Very High
23.8,0.37,0.0,112.0,0.0317,Low
30.9,4.31,6.52,671.0,0.25,Low
66.0,11.74,13.37,23883.0,0.7703,High
66.2,9.46,11.29,10051.0,0.6622,Medium
68.0,13.71,12.79,10385.0,0.7381,High
54.4,7.21,12.02,2329.0,0.525,Low
52.5,8.98,12.24,7135.0,0.5834,Medium
64.9,13.33,12.33,9053.0,0.7159,High
69.7,8.64,10.03,10106.0,0.6783,Medium
74.9,13.14,15.93,40844.0,0.8694,Very High
66.7,9.63,10.51,12116.0,0.6758,Medium
62.2,10.03,13.01,5512.0,0.6504,Medium
69.2,9.96,12.83,11247.0,0.6975,Medium
47.6,6.78,7.7,1192.0,0.4222,Low
61.2,8.65,9.19,3604.0,0.5729,Medium
68.6,12.7,16.65,25865.0,0.8232,Very High
82.9,15.0,14.07,75000.0,0.9464,Very High
37.9,0.0,4.27,343.0,0.1894,Low
70.0,10.33,13.24,6578.0,0.7007,High
82.5,13.68,16.6,42652.0,0.9431,Very High
75.3,12.43,14.23,41521.0,0.8388,Very High
62.0,9.85,12.64,6319.0,0.6506,Medium
57.3,8.19,10.54,8439.0,0.6019,Medium
64.3,8.13,11.73,12625.0,0.6704,Medium
42.0,4.86,5.56,966.0,0.346,Low
78.7,11.7,18.0,39274.0,0.8849,Very High
27.9,1.7,0.0,211.0,0.0778,Low
74.6,10.06,14.66,9377.0,0.7497,High
25.3,2.4,1.38,310.0,0.0991,Low
71.2,11.55,13.56,9010.0,0.7645,High
56.4,10.18,9.43,9849.0,0.6251,Medium
63.0,7.47,6.25,3128.0,0.531,Low
60.2,9.05,12.2,5706.0,0.631,Medium
59.9,8.26,8.04,3170.0,0.5553,Medium
20.5,2.27,2.42,151.0,0.0345,Low
47.2,4.39,6.2,2532.0,0.3986,Low
66.4,9.95,14.1,11976.0,0.7234,High
76.3,15.0,15.93,46334.0,0.9062,Very High
42.4,8.7,7.84,4223.0,0.4534,Low
53.9,8.76,6.45,1694.0,0.4664,Low
28.2,1.29,2.45,181.0,0.1118,Low
42.1,3.97,8.42,1285.0,0.3727,Low
59.0,6.93,9.74,10507.0,0.5832,Medium
70.1,10.34,14.02,8729.0,0.7235,High
32.9,4.75,4.35,657.0,0.2499,Low
72.8,11.43,11.78,10144.0,0.724,High
69.3,9.94,13.2,7157.0,0.7033,High
51.2,9.12,9.69,3866.0,0.5325,Low
83.3,14.15,12.23,48381.0,0.8941,Very High
61.7,8.63,10.44,5474.0,0.6025,Medium
77.9,10.11,10.89,16259.0,0.7647,High
67.5,11.87,10.33,7921.0,0.7006,High
60.0,11.18,11.08,10886.0,0.6702,Medium
50.7,5.77,8.7,1814.0,0.4669,Low
41.0,2.37,2.06,481.0,0.2296,Low
27.1,2.97,3.31,302.0,0.1573,Low
57.4,6.39,9.51,2556.0,0.5053,Low
58.6,9.67,10.18,4929.0,0.6071,Medium
48.9,5.19,6.89,1225.0,0.3869,Low
74.4,9.69,15.99,28980.0,0.8269,Very High
30.9,5.21,0.0,270.0,0.139,Low
52.8,7.42,11.86,11804.0,0.5891,Medium
67.1,12.05,12.41,18898.0,0.7399,High
55.2,8.05,10.27,8256.0,0.582,Medium
43.4,7.63,5.64,1413.0,0.3741,Low
61.8,12.5,9.9,3763.0,0.6253,Medium
36.7,2.35,3.66,1151.0,0.2621,Low
60.9,10.88,14.88,8544.0,0.683,Medium
63.4,11.82,12.08,10379.0,0.696,Medium
53.7,6.77,5.52,2202.0,0.4534,Low
46.2,6.29,8.02,924.0,0.3876,Low
51.0,5.54,10.62,6513.0,0.5377,Low
72.8,10.64,11.51,17810.0,0.7473,High
45.1,6.42,7.48,813.0,0.3777,Low
58.2,7.13,10.73,4834.0,0.5718,Medium
20.0,0.06,0.0,100.0,0.0,Low
79.8,10.45,15.79,44293.0,0.8741,Very High
74.1,12.07,12.09,13278.0,0.7675,High
63.6,7.94,12.92,5175.0,0.6245,Medium
70.6,13.62,11.89,19586.0,0.8043,Very High
77.5,11.52,16.93,30514.0,0.8806,Very High
43.5,7.56,7.19,787.0,0.3628,Low
52.2,8.93,8.35,3169.0,0.5219,Low
42.4,3.53,4.7,1010.0,0.3178,Low
82.9,11.78,16.74,28780.0,0.8934,Very High
31.6,3.09,3.22,495.0,0.1912,Low
58.3,6.73,10.69,3280.0,0.5354,Low
71.5,10.12,14.87,25117.0,0.7972,High
48.8,7.47,5.51,1920.0,0.435,Low
42.4,3.0,4.89,547.0,0.2724,Low
70.2,9.54,11.74,7654.0,0.7012,High
59.2,10.17,7.84,3704.0,0.5831,Medium
53.1,7.42,7.89,1268.0,0.465,Low
20.0,0.0,1.92,100.0,0.0149,Low
64.8,12.4,15.03,11530.0,0.7434,High
63.9,12.37,15.6,11211.0,0.7277,High
58.4,8.29,15.52,5850.0,0.6326,Medium
47.7,5.11,7.06,2135.0,0.4155,Low
83.7,15.0,18.0,56271.0,0.9726,Very High
60.0,8.81,8.07,3055.0,0.5443,Low
38.5,0.12,6.24,263.0,0.1832,Low
50.8,5.73,7.09,3859.0,0.4737,Low
21.4,1.99,4.45,271.0,0.101,Low
65.7,7.72,14.45,5561.0,0.6789,Medium
63.9,10.18,9.36,6770.0,0.639,Medium
59.6,11.64,12.35,9828.0,0.6742,Medium
83.2,14.49,17.54,31179.0,0.9349,Very High
34.4,1.44,2.65,490.0,0.2,Low
23.7,2.04,1.89,119.0,0.0701,Low
57.0,11.22,12.08,7206.0,0.6368,Medium
56.6,8.65,10.85,4049.0,0.5825,Medium
25.9,2.26,4.54,108.0,0.0623,Low
81.6,12.77,17.79,69607.0,0.9444,Very High
49.6,5.88,6.97,2274.0,0.436,Low
55.8,11.19,13.14,5543.0,0.6441,Medium
30.5,3.32,2.12,777.0,0.2114,Low
77.3,8.67,14.37,34950.0,0.8078,Very High
68.9,11.43,13.74,10222.0,0.7466,High
35.5,4.25,5.72,176.0,0.1902,Low
50.1,9.06,12.15,2665.0,0.5248,Low
54.0,11.17,10.83,3551.0,0.5675,Medium
40.0,5.62,5.94,1802.0,0.3508,Low
72.5,12.15,12.14,12124.0,0.7408,High
74.7,13.03,16.92,32351.0,0.8662,Very High
40.4,4.64,4.58,575.0,0.284,Low
78.1,12.41,14.32,15726.0,0.8337,Very High
62.9,10.18,13.23,6995.0,0.677,Medium
48.2,4.67,9.02,800.0,0.383,Low
68.1,14.05,11.57,8209.0,0.7111,High
57.5,3.81,6.18,1782.0,0.4246,Low
73.3,12.39,13.67,10742.0,0.755,High
84.6,14.51,14.78,45428.0,0.9454,Very High
67.7,12.44,11.96,16507.0,0.7597,High
48.6,4.58,5.76,1827.0,0.3928,Low
64.1,9.35,16.13,10858.0,0.7228,High
75.6,12.44,15.0,14840.0,0.8228,Very High
64.7,12.9,17.49,10312.0,0.7621,High
38.9,5.14,4.62,898.0,0.3056,Low
42.5,7.65,10.13,1877.0,0.4214,Low
42.8,4.61,7.24,1092.0,0.3518,Low
44.3,6.35,6.03,938.0,0.3533,Low
69.9,11.66,11.53,7706.0,0.6993,Medium
69.9,10.24,11.85,9453.0,0.6997,Medium
64.1,12.44,13.26,17481.0,0.726,High
38.2,3.29,8.67,1312.0,0.3467,Low
55.2,9.32,11.62,9428.0,0.62,Medium
54.5,9.73,12.22,3265.0,0.5821,Medium
37.8,8.18,8.68,854.0,0.365,Low
36.8,3.57,6.95,524.0,0.2771,Low
38.3,2.81,3.13,668.0,0.2525,Low
68.8,14.06,13.4,13834.0,0.779,High
67.8,11.71,15.56,10344.0,0.7642,High
61.4,10.41,9.35,4801.0,0.6041,Medium
45.7,6.73,6.32,2209.0,0.4192,Low
52.6,7.81,9.07,4347.0,0.5239,Low
63.9,8.53,10.5,3225.0,0.609,Medium
69.0,15.0,13.68,11892.0,0.7762,High
82.5,15.0,15.96,24860.0,0.9235,Very High
52.9,12.08,15.2,7189.0,0.6327,Medium
31.6,3.39,4.65,1138.0,0.2522,Low
69.6,8.42,14.44,15588.0,0.7332,High
41.8,3.63,5.81,736.0,0.2955,Low
34.1,7.26,1.14,324.0,0.2129,Low
85.0,13.4,18.0,52191.0,0.9687,Very High
74.1,15.0,17.71,34007.0,0.8959,Very High
42.1,4.2,7.16,1283.0,0.3446,Low
69.4,10.02,15.42,17165.0,0.7752,High
45.6,5.37,6.5,1017.0,0.3674,Low
58.7,12.64,12.95,8715.0,0.683,Medium
44.1,8.18,4.46,1689.0,0.4083,Low
61.7,5.98,12.34,5998.0,0.6148,Medium
49.3,7.64,8.3,3627.0,0.4684,Low
54.0,6.45,10.16,4378.0,0.5285,Low
72.1,10.54,12.36,12672.0,0.7246,High
54.7,8.91,9.38,3072.0,0.5634,Medium
81.1,15.0,16.63,72563.0,0.967,Very High
31.7,4.89,1.39,511.0,0.2174,Low
53.9,9.08,10.95,4365.0,0.559,Medium
38.6,5.67,9.01,569.0,0.3175,Low
78.8,15.0,14.3,35304.0,0.9068,Very High
58.4,6.47,11.49,5261.0,0.5793,Medium
54.7,12.47,10.91,8958.0,0.6552,Medium
43.8,3.52,4.58,1093.0,0.3104,Low
73.6,12.74,14.96,11454.0,0.7896,High
57.3,8.84,11.66,9312.0,0.629,Medium
71.4,8.64,12.78,16040.0,0.7374,High
55.3,8.79,7.68,1543.0,0.4884,Low
62.5,11.41,15.22,13101.0,0.7156,High
49.5,5.21,6.59,1392.0,0.3915,Low
85.0,14.53,18.0,41225.0,0.9673,Very High
27.2,4.79,5.19,254.0,0.1526,Low
40.8,8.4,2.67,1159.0,0.3388,Low
30.3,4.69,4.5,288.0,0.1929,Low
59.7,11.31,12.78,10801.0,0.6734,Medium
56.2,5.59,11.49,3766.0,0.5385,Low
61.4,9.72,9.09,3195.0,0.5762,Medium
66.5,11.14,13.84,6017.0,0.6864,Medium
60.1,10.39,9.18,6930.0,0.6118,Medium
64.4,7.67,11.98,8764.0,0.6606,Medium
68.5,13.52,15.2,25510.0,0.8207,Very High
42.0,5.74,3.79,720.0,0.3129,Low
64.4,9.48,11.29,14577.0,0.6871,Medium
56.6,10.09,10.21,10414.0,0.6168,Medium
81.6,13.53,18.0,68753.0,0.9562,Very High
71.2,12.26,17.57,26154.0,0.8165,Very High
60.5,8.11,14.96,7738.0,0.6486,Medium
33.7,2.85,5.0,357.0,0.2056,Low
36.1,3.07,4.76,371.0,0.231,Low
34.8,4.78,5.81,459.0,0.2499,Low
73.3,13.48,18.0,17484.0,0.8545,Very High
64.7,13.15,14.52,30527.0,0.7912,High
46.4,4.43,6.64,2057.0,0.3963,Low
49.7,6.72,6.93,1366.0,0.4216,Low
46.2,4.41,6.99,1252.0,0.3816,Low
50.3,7.43,9.81,1345.0,0.4686,Low
75.1,12.49,13.56,16986.0,0.7948,High
42.0,4.51,5.94,1014.0,0.3517,Low
48.5,7.38,7.74,1538.0,0.4283,Low
29.3,2.05,1.92,224.0,0.1265,Low
55.3,5.95,7.93,1343.0,0.4414,Low
66.1,13.61,15.34,23631.0,0.8165,Very High
20.0,0.74,2.13,142.0,0.0,Low
54.1,9.73,11.02,6887.0,0.6027,Medium
45.4,9.61,9.15,3020.0,0.4651,Low
64.9,13.11,6.42,17807.0,0.7012,High
59.8,10.09,10.87,8348.0,0.6372,Medium
79.3,13.06,18.0,73323.0,0.9435,Very High
41.9,4.98,5.75,1690.0,0.3539,Low
51.2,3.92,9.1,2696.0,0.4499,Low
60.0,10.31,12.78,7553.0,0.6514,Medium
54.6,8.12,7.92,2964.0,0.4968,Low
37.7,4.22,3.79,495.0,0.2451,Low
75.5,9.88,14.35,29547.0,0.8191,Very High
59.8,8.92,11.28,4180.0,0.5914,Medium
